,GameID,TeamAbbreviation
28975,47933,NAVI
28976,47933,NAVI
28977,47933,TL
28978,47933,TL
28979,47933,TL
28980,47933,TL
28981,47933,TL
28982,47934,NAVI
28983,47934,NAVI
28984,47934,NAVI
28985,47934,NAVI
28986,47934,NAVI
28987,47934,TL
28988,47934,TL
28989,47934,TL
28990,47934,TL
28991,47934,TL
28992,47935,NAVI
28993,47935,NAVI
28994,47935,NAVI
28995,47935,NAVI
28996,47935,NAVI
28997,47935,TL
28998,47935,TL
28999,47935,TL
29000,47935,TL
29001,47935,TL
29002,48656,ORDER
29003,48656,ORDER
29004,48656,ORDER
29005,48656,ORDER
29006,48656,ORDER
29007,48656,PEAC
29008,48656,PEAC
29009,48656,PEAC
29010,48656,PEAC
29011,48656,PEAC
29012,48657,ORDER
29013,48657,ORDER
29014,48657,ORDER
29015,48657,ORDER
29016,48657,ORDER
29017,48657,PEAC
29018,48657,PEAC
29019,48657,PEAC
29020,48657,PEAC
29021,48657,PEAC
29022,47104,ZETA
29023,47104,ZETA
29024,47104,ZETA
29025,47104,ZETA
29026,47104,ZETA
29027,47104,INSM
29028,47104,INSM
29029,47104,INSM
29030,47104,INSM
29031,47104,INSM
29032,47105,ZETA
29033,47105,ZETA
29034,47105,ZETA
29035,47105,ZETA
29036,47105,ZETA
29037,47105,INSM
29038,47105,INSM
29039,47105,INSM
29040,47105,INSM
29041,47105,INSM
29042,46686,100T
29043,46686,100T
29044,46686,100T
29045,46686,100T
29046,46686,100T
29047,46686,XSET
29048,46686,XSET
29049,46686,XSET
29050,46686,XSET
29051,46686,XSET
29052,46687,100T
29053,46687,100T
29054,46687,100T
29055,46687,100T
29056,46687,100T
29057,46687,XSET
29058,46687,XSET
29059,46687,XSET
29060,46687,XSET
29061,46687,XSET
29062,46683,SEN
29063,46683,SEN
29064,46683,SEN
29065,46683,SEN
29066,46683,SEN
29067,46683,NV
29068,46683,NV
29069,46683,NV
29070,46683,NV
29071,46683,NV
29072,46684,SEN
29073,46684,SEN
29074,46684,SEN
29075,46684,SEN
29076,46684,SEN
29077,46684,NV
29078,46684,NV
29079,46684,NV
29080,46684,NV
29081,46684,NV
29082,46680,XSET
29083,46680,XSET
29084,46680,XSET
29085,46680,XSET
29086,46680,XSET
29087,46680,LG
29088,46680,LG
29089,46680,LG
29090,46680,LG
29091,46680,LG
29092,46681,XSET
29093,46681,XSET
29094,46681,XSET
29095,46681,XSET
29096,46681,XSET
29097,46681,LG
29098,46681,LG
29099,46681,LG
29100,46681,LG
29101,46681,LG
29102,46677,100T
29103,46677,100T
29104,46677,100T
29105,46677,100T
29106,46677,100T
29107,46677,FaZe
29108,46677,FaZe
29109,46677,FaZe
29110,46677,FaZe
29111,46677,FaZe
29112,46678,100T
29113,46678,100T
29114,46678,100T
29115,46678,100T
29116,46678,100T
29117,46678,FaZe
29118,46678,FaZe
29119,46678,FaZe
29120,46678,FaZe
29121,46678,FaZe
29122,46671,SEN
29123,46671,SEN
29124,46671,SEN
29125,46671,SEN
29126,46671,SEN
29127,46671,Rise
29128,46671,Rise
29129,46671,Rise
29130,46671,Rise
29131,46671,Rise
29132,46672,SEN
29133,46672,SEN
29134,46672,SEN
29135,46672,SEN
29136,46672,SEN
29137,46672,Rise
29138,46672,Rise
29139,46672,Rise
29140,46672,Rise
29141,46672,Rise
29142,46673,SEN
29143,46673,SEN
29144,46673,SEN
29145,46673,SEN
29146,46673,SEN
29147,46673,Rise
29148,46673,Rise
29149,46673,Rise
29150,46673,Rise
29151,46673,Rise
29152,46674,NV
29153,46674,NV
29154,46674,NV
29155,46674,NV
29156,46674,NV
29157,46674,TSM
29158,46674,TSM
29159,46674,TSM
29160,46674,TSM
29161,46674,TSM
29162,46675,NV
29163,46675,NV
29164,46675,NV
29165,46675,NV
29166,46675,NV
29167,46675,TSM
29168,46675,TSM
29169,46675,TSM
29170,46675,TSM
29171,46675,TSM
29172,46676,NV
29173,46676,NV
29174,46676,NV
29175,46676,NV
29176,46676,NV
29177,46676,TSM
29178,46676,TSM
29179,46676,TSM
29180,46676,TSM
29181,46676,TSM
29182,48647,BLISS
29183,48647,BLISS
29184,48647,BLISS
29185,48647,BLISS
29186,48647,BLISS
29187,48647,PEAC
29188,48647,PEAC
29189,48647,PEAC
29190,48647,PEAC
29191,48647,PEAC
29192,48648,BLISS
29193,48648,BLISS
29194,48648,BLISS
29195,48648,BLISS
29196,48648,BLISS
29197,48648,PEAC
29198,48648,PEAC
29199,48648,PEAC
29200,48648,PEAC
29201,48648,PEAC
29202,48649,BLISS
29203,48649,BLISS
29204,48649,BLISS
29205,48649,BLISS
29206,48649,BLISS
29207,48649,PEAC
29208,48649,PEAC
29209,48649,PEAC
29210,48649,PEAC
29211,48649,PEAC
29212,48644,ORDER
29213,48644,ORDER
29214,48644,ORDER
29215,48644,ORDER
29216,48644,ORDER
29217,48644,fM
29218,48644,fM
29219,48644,fM
29220,48644,fM
29221,48644,fM
29222,48645,ORDER
29223,48645,ORDER
29224,48645,ORDER
29225,48645,ORDER
29226,48645,ORDER
29227,48645,fM
29228,48645,fM
29229,48645,fM
29230,48645,fM
29231,48645,fM
29232,47297,LIZHI
29233,47297,LIZHI
29234,47297,LIZHI
29235,47297,LIZHI
29236,47297,LIZHI
29237,47297,NOP
29238,47297,NOP
29239,47297,NOP
29240,47297,NOP
29241,47297,NOP
29242,47298,LIZHI
29243,47298,LIZHI
29244,47298,LIZHI
29245,47298,LIZHI
29246,47298,LIZHI
29247,47298,NOP
29248,47298,NOP
29249,47298,NOP
29250,47298,NOP
29251,47298,NOP
29252,47299,LIZHI
29253,47299,LIZHI
29254,47299,LIZHI
29255,47299,LIZHI
29256,47299,LIZHI
29257,47299,NOP
29258,47299,NOP
29259,47299,NOP
29260,47299,NOP
29261,47299,NOP
29262,48599,FNR
29263,48599,FNR
29264,48599,FNR
29265,48599,FNR
29266,48599,FNR
29267,48599,Kowa
29268,48599,Kowa
29269,48599,Kowa
29270,48599,Kowa
29271,48599,Kowa
29272,48600,FNR
29273,48600,FNR
29274,48600,FNR
29275,48600,FNR
29276,48600,FNR
29277,48600,Kowa
29278,48600,Kowa
29279,48600,Kowa
29280,48600,Kowa
29281,48600,Kowa
29282,48601,FNR
29283,48601,FNR
29284,48601,FNR
29285,48601,FNR
29286,48601,FNR
29287,48601,Kowa
29288,48601,Kowa
29289,48601,Kowa
29290,48601,Kowa
29291,48601,Kowa
29292,48596,SRN
29293,48596,SRN
29294,48596,SRN
29295,48596,SRN
29296,48596,SRN
29297,48596,GF
29298,48596,GF
29299,48596,GF
29300,48596,GF
29301,48596,GF
29302,48597,SRN
29303,48597,SRN
29304,48597,SRN
29305,48597,SRN
29306,48597,SRN
29307,48597,GF
29308,48597,GF
29309,48597,GF
29310,48597,GF
29311,48597,GF
29312,48590,Pho
29313,48590,Pho
29314,48590,Pho
29315,48590,Pho
29316,48590,Pho
29317,48590,Gree
29318,48590,Gree
29319,48590,Gree
29320,48590,Gree
29321,48590,Gree
29322,48591,Pho
29323,48591,Pho
29324,48591,Pho
29325,48591,Pho
29326,48591,Pho
29327,48591,Gree
29328,48591,Gree
29329,48591,Gree
29330,48591,Gree
29331,48591,Gree
29332,48592,Pho
29333,48592,Pho
29334,48592,Pho
29335,48592,Pho
29336,48592,Pho
29337,48592,Gree
29338,48592,Gree
29339,48592,Gree
29340,48592,Gree
29341,48592,Gree
29342,48593,ABX
29343,48593,ABX
29344,48593,ABX
29345,48593,ABX
29346,48593,ABX
29347,48593,CN
29348,48593,CN
29349,48593,CN
29350,48593,CN
29351,48593,CN
29352,48594,ABX
29353,48594,ABX
29354,48594,ABX
29355,48594,ABX
29356,48594,ABX
29357,48594,CN
29358,48594,CN
29359,48594,CN
29360,48594,CN
29361,48594,CN
29362,48595,ABX
29363,48595,ABX
29364,48595,ABX
29365,48595,ABX
29366,48595,ABX
29367,48595,CN
29368,48595,CN
29369,48595,CN
29370,48595,CN
29371,48595,CN
29372,48578,C9
29373,48578,C9
29374,48578,C9
29375,48578,C9
29376,48578,C9
29377,48578,TLP.M
29378,48578,TLP.M
29379,48578,TLP.M
29380,48578,TLP.M
29381,48578,TLP.M
29382,48579,C9
29383,48579,C9
29384,48579,C9
29385,48579,C9
29386,48579,C9
29387,48579,TLP.M
29388,48579,TLP.M
29389,48579,TLP.M
29390,48579,TLP.M
29391,48579,TLP.M
29392,48580,C9
29393,48580,C9
29394,48580,C9
29395,48580,C9
29396,48580,C9
29397,48580,TLP.M
29398,48580,TLP.M
29399,48580,TLP.M
29400,48580,TLP.M
29401,48580,TLP.M
29402,48581,ex-R5
29403,48581,ex-R5
29404,48581,ex-R5
29405,48581,ex-R5
29406,48581,ex-R5
29407,48581,RB
29408,48581,RB
29409,48581,RB
29410,48581,RB
29411,48581,RB
29412,48582,ex-R5
29413,48582,ex-R5
29414,48582,ex-R5
29415,48582,ex-R5
29416,48582,ex-R5
29417,48582,RB
29418,48582,RB
29419,48582,RB
29420,48582,RB
29421,48582,RB
29422,48584,NRG
29423,48584,NRG
29424,48584,NRG
29425,48584,NRG
29426,48584,NRG
29427,48584,Obey
29428,48584,Obey
29429,48584,Obey
29430,48584,Obey
29431,48584,Obey
29432,48585,NRG
29433,48585,NRG
29434,48585,NRG
29435,48585,NRG
29436,48585,NRG
29437,48585,Obey
29438,48585,Obey
29439,48585,Obey
29440,48585,Obey
29441,48585,Obey
29442,45944,123T
29443,45944,123T
29444,45944,123T
29445,45944,123T
29446,45944,123T
29447,45944,ORO
29448,45944,ORO
29449,45944,ORO
29450,45944,ORO
29451,45944,ORO
29452,45945,123T
29453,45945,123T
29454,45945,123T
29455,45945,123T
29456,45945,123T
29457,45945,ORO
29458,45945,ORO
29459,45945,ORO
29460,45945,ORO
29461,45945,ORO
29462,45946,123T
29463,45946,123T
29464,45946,123T
29465,45946,123T
29466,45946,123T
29467,45946,ORO
29468,45946,ORO
29469,45946,ORO
29470,45946,ORO
29471,45946,ORO
29472,45941,R$
29473,45941,R$
29474,45941,R$
29475,45941,R$
29476,45941,R$
29477,45941,KAST
29478,45941,KAST
29479,45941,KAST
29480,45941,KAST
29481,45941,KAST
29482,45942,R$
29483,45942,R$
29484,45942,R$
29485,45942,R$
29486,45942,R$
29487,45942,KAST
29488,45942,KAST
29489,45942,KAST
29490,45942,KAST
29491,45942,KAST
29492,48608,Arrow
29493,48608,Arrow
29494,48608,Arrow
29495,48608,Arrow
29496,48608,Arrow
29497,48608,LG
29498,48608,LG
29499,48608,LG
29500,48608,LG
29501,48608,LG
29502,48609,Arrow
29503,48609,Arrow
29504,48609,Arrow
29505,48609,Arrow
29506,48609,Arrow
29507,48609,LG
29508,48609,LG
29509,48609,LG
29510,48609,LG
29511,48609,LG
29512,48611,Enigma
29513,48611,Enigma
29514,48611,Enigma
29515,48611,Enigma
29516,48611,Enigma
29517,48611,Rega
29518,48611,Rega
29519,48611,Rega
29520,48611,Rega
29521,48611,Rega
29522,48612,Enigma
29523,48612,Enigma
29524,48612,Enigma
29525,48612,Enigma
29526,48612,Enigma
29527,48612,Rega
29528,48612,Rega
29529,48612,Rega
29530,48612,Rega
29531,48612,Rega
29532,47857,FURY
29533,47857,FURY
29534,47857,FURY
29535,47857,FURY
29536,47857,FURY
29537,47857,K16
29538,47857,K16
29539,47857,K16
29540,47857,K16
29541,47857,K16
29542,47858,FURY
29543,47858,FURY
29544,47858,FURY
29545,47858,FURY
29546,47858,FURY
29547,47858,K16
29548,47858,K16
29549,47858,K16
29550,47858,K16
29551,47858,K16
29552,47859,FURY
29553,47859,FURY
29554,47859,FURY
29555,47859,FURY
29556,47859,FURY
29557,47859,K16
29558,47859,K16
29559,47859,K16
29560,47859,K16
29561,47859,K16
29562,48314,LRS
29563,48314,LRS
29564,48314,LRS
29565,48314,LRS
29566,48314,LRS
29567,48314,CN
29568,48314,CN
29569,48314,CN
29570,48314,CN
29571,48314,CN
29572,48315,LRS
29573,48315,LRS
29574,48315,LRS
29575,48315,LRS
29576,48315,LRS
29577,48315,CN
29578,48315,CN
29579,48315,CN
29580,48315,CN
29581,48315,CN
29582,48316,LRS
29583,48316,LRS
29584,48316,LRS
29585,48316,LRS
29586,48316,LRS
29587,48316,CN
29588,48316,CN
29589,48316,CN
29590,48316,CN
29591,48316,CN
29592,48233,C9
29593,48233,C9
29594,48233,C9
29595,48233,C9
29596,48233,C9
29597,48233,Exot
29598,48233,Exot
29599,48233,Exot
29600,48233,Exot
29601,48233,Exot
29602,48234,C9
29603,48234,C9
29604,48234,C9
29605,48234,C9
29606,48234,C9
29607,48234,Exot
29608,48234,Exot
29609,48234,Exot
29610,48234,Exot
29611,48234,Exot
29612,48293,ABX
29613,48293,ABX
29614,48293,ABX
29615,48293,ABX
29616,48293,ABX
29617,48293,RB
29618,48293,RB
29619,48293,RB
29620,48293,RB
29621,48293,RB
29622,48294,ABX
29623,48294,ABX
29624,48294,ABX
29625,48294,ABX
29626,48294,ABX
29627,48294,RB
29628,48294,RB
29629,48294,RB
29630,48294,RB
29631,48294,RB
29632,48338,IMT
29633,48338,IMT
29634,48338,IMT
29635,48338,IMT
29636,48338,IMT
29637,48338,Kowa
29638,48338,Kowa
29639,48338,Kowa
29640,48338,Kowa
29641,48338,Kowa
29642,48339,IMT
29643,48339,IMT
29644,48339,IMT
29645,48339,IMT
29646,48339,IMT
29647,48339,Kowa
29648,48339,Kowa
29649,48339,Kowa
29650,48339,Kowa
29651,48339,Kowa
29652,48263,NRG
29653,48263,NRG
29654,48263,NRG
29655,48263,NRG
29656,48263,NRG
29657,48263,GF
29658,48263,GF
29659,48263,GF
29660,48263,GF
29661,48263,GF
29662,48264,NRG
29663,48264,NRG
29664,48264,NRG
29665,48264,NRG
29666,48264,NRG
29667,48264,GF
29668,48264,GF
29669,48264,GF
29670,48264,GF
29671,48264,GF
29672,48227,C9
29673,48227,C9
29674,48227,C9
29675,48227,C9
29676,48227,C9
29677,48227,Gree
29678,48227,Gree
29679,48227,Gree
29680,48227,Gree
29681,48227,Gree
29682,48228,C9
29683,48228,C9
29684,48228,C9
29685,48228,C9
29686,48228,C9
29687,48228,Gree
29688,48228,Gree
29689,48228,Gree
29690,48228,Gree
29691,48228,Gree
29692,48287,ABX
29693,48287,ABX
29694,48287,ABX
29695,48287,ABX
29696,48287,ABX
29697,48287,Narl
29698,48287,Narl
29699,48287,Narl
29700,48287,Narl
29701,48287,Narl
29702,48288,ABX
29703,48288,ABX
29704,48288,ABX
29705,48288,ABX
29706,48288,ABX
29707,48288,Narl
29708,48288,Narl
29709,48288,Narl
29710,48288,Narl
29711,48288,Narl
29712,48320,T1A
29713,48320,T1A
29714,48320,T1A
29715,48320,T1A
29716,48320,T1A
29717,48320,Team
29718,48320,Team
29719,48320,Team
29720,48320,Team
29721,48320,Team
29722,48321,T1A
29723,48321,T1A
29724,48321,T1A
29725,48321,T1A
29726,48321,T1A
29727,48321,Team
29728,48321,Team
29729,48321,Team
29730,48321,Team
29731,48321,Team
29732,48332,IMT
29733,48332,IMT
29734,48332,IMT
29735,48332,IMT
29736,48332,IMT
29737,48332,UYU
29738,48332,UYU
29739,48332,UYU
29740,48332,UYU
29741,48332,UYU
29742,48333,IMT
29743,48333,IMT
29744,48333,IMT
29745,48333,IMT
29746,48333,IMT
29747,48333,UYU
29748,48333,UYU
29749,48333,UYU
29750,48333,UYU
29751,48333,UYU
29752,48334,IMT
29753,48334,IMT
29754,48334,IMT
29755,48334,IMT
29756,48334,IMT
29757,48334,UYU
29758,48334,UYU
29759,48334,UYU
29760,48334,UYU
29761,48334,UYU
29762,45938,ORO
29763,45938,ORO
29764,45938,ORO
29765,45938,ORO
29766,45938,ORO
29767,45938,AX
29768,45938,AX
29769,45938,AX
29770,45938,AX
29771,45938,AX
29772,45939,ORO
29773,45939,ORO
29774,45939,ORO
29775,45939,ORO
29776,45939,ORO
29777,45939,AX
29778,45939,AX
29779,45939,AX
29780,45939,AX
29781,45939,AX
29782,47854,NEB
29783,47854,NEB
29784,47854,NEB
29785,47854,NEB
29786,47854,NEB
29787,47854,SN
29788,47854,SN
29789,47854,SN
29790,47854,SN
29791,47854,SN
29792,47855,NEB
29793,47855,NEB
29794,47855,NEB
29795,47855,NEB
29796,47855,NEB
29797,47855,SN
29798,47855,SN
29799,47855,SN
29800,47855,SN
29801,47855,SN
29802,47207,JGG
29803,47207,JGG
29804,47207,JGG
29805,47207,JGG
29806,47207,JGG
29807,47207,SLK
29808,47207,SLK
29809,47207,SLK
29810,47207,SLK
29811,47207,SLK
29812,47208,JGG
29813,47208,JGG
29814,47208,JGG
29815,47208,JGG
29816,47208,JGG
29817,47208,SLK
29818,47208,SLK
29819,47208,SLK
29820,47208,SLK
29821,47208,SLK
29822,47209,JGG
29823,47209,JGG
29824,47209,JGG
29825,47209,JGG
29826,47209,JGG
29827,47209,SLK
29828,47209,SLK
29829,47209,SLK
29830,47209,SLK
29831,47209,SLK
29832,47204,VK
29833,47204,VK
29834,47204,VK
29835,47204,VK
29836,47204,VK
29837,47204,Inga
29838,47204,Inga
29839,47204,Inga
29840,47204,Inga
29841,47204,Inga
29842,47205,VK
29843,47205,VK
29844,47205,VK
29845,47205,VK
29846,47205,VK
29847,47205,Inga
29848,47205,Inga
29849,47205,Inga
29850,47205,Inga
29851,47205,Inga
29852,48173,WAVE
29853,48173,WAVE
29854,48173,WAVE
29855,48173,WAVE
29856,48173,WAVE
29857,48173,BIG
29858,48173,BIG
29859,48173,BIG
29860,48173,BIG
29861,48173,BIG
29862,48174,WAVE
29863,48174,WAVE
29864,48174,WAVE
29865,48174,WAVE
29866,48174,WAVE
29867,48174,BIG
29868,48174,BIG
29869,48174,BIG
29870,48174,BIG
29871,48174,BIG
29872,48175,WAVE
29873,48175,WAVE
29874,48175,WAVE
29875,48175,WAVE
29876,48175,WAVE
29877,48175,BIG
29878,48175,BIG
29879,48175,BIG
29880,48175,BIG
29881,48175,BIG
29882,48036,GE
29883,48036,GE
29884,48036,GE
29885,48036,GE
29886,48036,GE
29887,48036,XO
29888,48036,XO
29889,48036,XO
29890,48036,XO
29891,48036,XO
29892,48037,GE
29893,48037,GE
29894,48037,GE
29895,48037,GE
29896,48037,GE
29897,48037,XO
29898,48037,XO
29899,48037,XO
29900,48037,XO
29901,48037,XO
29902,48038,GE
29903,48038,GE
29904,48038,GE
29905,48038,GE
29906,48038,GE
29907,48038,XO
29908,48038,XO
29909,48038,XO
29910,48038,XO
29911,48038,XO
29912,42116,SP
29913,42116,SP
29914,42116,SP
29915,42116,SP
29916,42116,SP
29917,42116,Need
29918,42116,Need
29919,42116,Need
29920,42116,Need
29921,42116,Need
29922,42117,SP
29923,42117,SP
29924,42117,SP
29925,42117,SP
29926,42117,SP
29927,42117,Need
29928,42117,Need
29929,42117,Need
29930,42117,Need
29931,42117,Need
29932,42118,SP
29933,42118,SP
29934,42118,SP
29935,42118,SP
29936,42118,SP
29937,42118,Need
29938,42118,Need
29939,42118,Need
29940,42118,Need
29941,42118,Need
29942,42119,SP
29943,42119,SP
29944,42119,SP
29945,42119,SP
29946,42119,SP
29947,42119,Need
29948,42119,Need
29949,42119,Need
29950,42119,Need
29951,42119,Need
29952,47834,LT
29953,47834,LT
29954,47834,LT
29955,47834,LT
29956,47834,LT
29957,47834,FA
29958,47834,FA
29959,47834,FA
29960,47834,FA
29961,47834,FA
29962,47835,LT
29963,47835,LT
29964,47835,LT
29965,47835,LT
29966,47835,LT
29967,47835,FA
29968,47835,FA
29969,47835,FA
29970,47835,FA
29971,47835,FA
29972,47836,LT
29973,47836,LT
29974,47836,LT
29975,47836,LT
29976,47836,LT
29977,47836,FA
29978,47836,FA
29979,47836,FA
29980,47836,FA
29981,47836,FA
29982,47837,LT
29983,47837,LT
29984,47837,LT
29985,47837,LT
29986,47837,LT
29987,47837,FA
29988,47837,FA
29989,47837,FA
29990,47837,FA
29991,47837,FA
29992,47838,LT
29993,47838,LT
29994,47838,LT
29995,47838,LT
29996,47838,LT
29997,47838,FA
29998,47838,FA
29999,47838,FA
30000,47838,FA
30001,47838,FA
30002,47963,BME
30003,47963,BME
30004,47963,BME
30005,47963,BME
30006,47963,BME
30007,47963,RRQ
30008,47963,RRQ
30009,47963,RRQ
30010,47963,RRQ
30011,47963,RRQ
30012,47964,BME
30013,47964,BME
30014,47964,BME
30015,47964,BME
30016,47964,BME
30017,47964,RRQ
30018,47964,RRQ
30019,47964,RRQ
30020,47964,RRQ
30021,47964,RRQ
30022,47965,BME
30023,47965,BME
30024,47965,BME
30025,47965,BME
30026,47965,BME
30027,47965,RRQ
30028,47965,RRQ
30029,47965,RRQ
30030,47965,RRQ
30031,47965,RRQ
30032,47280,EDG
30033,47280,EDG
30034,47280,EDG
30035,47280,EDG
30036,47280,EDG
30037,47280,AG
30038,47280,AG
30039,47280,AG
30040,47280,AG
30041,47280,AG
30042,47281,EDG
30043,47281,EDG
30044,47281,EDG
30045,47281,EDG
30046,47281,EDG
30047,47281,AG
30048,47281,AG
30049,47281,AG
30050,47281,AG
30051,47281,AG
30052,42128,Need
30053,42128,Need
30054,42128,Need
30055,42128,Need
30056,42128,Need
30057,42128,105
30058,42128,105
30059,42128,105
30060,42128,105
30061,42128,105
30062,42129,Need
30063,42129,Need
30064,42129,Need
30065,42129,Need
30066,42129,Need
30067,42129,105
30068,42129,105
30069,42129,105
30070,42129,105
30071,42129,105
30072,47773,DRX
30073,47773,DRX
30074,47773,DRX
30075,47773,DRX
30076,47773,DRX
30077,47773,TNL
30078,47773,TNL
30079,47773,TNL
30080,47773,TNL
30081,47773,TNL
30082,47774,DRX
30083,47774,DRX
30084,47774,DRX
30085,47774,DRX
30086,47774,DRX
30087,47774,TNL
30088,47774,TNL
30089,47774,TNL
30090,47774,TNL
30091,47774,TNL
30092,47978,BST
30093,47978,BST
30094,47978,BST
30095,47978,BST
30096,47978,BST
30097,47978,RRQ
30098,47978,RRQ
30099,47978,RRQ
30100,47978,RRQ
30101,47978,RRQ
30102,47979,BST
30103,47979,BST
30104,47979,BST
30105,47979,BST
30106,47979,BST
30107,47979,RRQ
30108,47979,RRQ
30109,47979,RRQ
30110,47979,RRQ
30111,47979,RRQ
30112,47980,BST
30113,47980,BST
30114,47980,BST
30115,47980,BST
30116,47980,BST
30117,47980,RRQ
30118,47980,RRQ
30119,47980,RRQ
30120,47980,RRQ
30121,47980,RRQ
30122,42152,PRX
30123,42152,PRX
30124,42152,PRX
30125,42152,PRX
30126,42152,PRX
30127,42152,KGM
30128,42152,KGM
30129,42152,KGM
30130,42152,KGM
30131,42152,KGM
30132,42153,PRX
30133,42153,PRX
30134,42153,PRX
30135,42153,PRX
30136,42153,PRX
30137,42153,KGM
30138,42153,KGM
30139,42153,KGM
30140,42153,KGM
30141,42153,KGM
30142,42154,PRX
30143,42154,PRX
30144,42154,PRX
30145,42154,PRX
30146,42154,PRX
30147,42154,KGM
30148,42154,KGM
30149,42154,KGM
30150,42154,KGM
30151,42154,KGM
30152,48156,SV
30153,48156,SV
30154,48156,SV
30155,48156,SV
30156,48156,SV
30157,48156,AE
30158,48156,AE
30159,48156,AE
30160,48156,AE
30161,48156,AE
30162,48157,SV
30163,48157,SV
30164,48157,SV
30165,48157,SV
30166,48157,SV
30167,48157,AE
30168,48157,AE
30169,48157,AE
30170,48157,AE
30171,48157,AE
30172,47195,JGG
30173,47195,JGG
30174,47195,JGG
30175,47195,JGG
30176,47195,JGG
30177,47195,FUR
30178,47195,FUR
30179,47195,FUR
30180,47195,FUR
30181,47195,FUR
30182,47196,JGG
30183,47196,JGG
30184,47196,JGG
30185,47196,JGG
30186,47196,JGG
30187,47196,FUR
30188,47196,FUR
30189,47196,FUR
30190,47196,FUR
30191,47196,FUR
30192,47197,JGG
30193,47197,JGG
30194,47197,JGG
30195,47197,JGG
30196,47197,JGG
30197,47197,FUR
30198,47197,FUR
30199,47197,FUR
30200,47197,FUR
30201,47197,FUR
30202,48125,6K
30203,48125,6K
30204,48125,6K
30205,48125,6K
30206,48125,6K
30207,48125,BOM
30208,48125,BOM
30209,48125,BOM
30210,48125,BOM
30211,48125,BOM
30212,48126,6K
30213,48126,6K
30214,48126,6K
30215,48126,6K
30216,48126,6K
30217,48126,BOM
30218,48126,BOM
30219,48126,BOM
30220,48126,BOM
30221,48126,BOM
30222,48167,BIG
30223,48167,BIG
30224,48167,BIG
30225,48167,BIG
30226,48167,BIG
30227,48167,IVY
30228,48167,IVY
30229,48167,IVY
30230,48167,IVY
30231,48167,IVY
30232,48168,BIG
30233,48168,BIG
30234,48168,BIG
30235,48168,BIG
30236,48168,BIG
30237,48168,IVY
30238,48168,IVY
30239,48168,IVY
30240,48168,IVY
30241,48168,IVY
30242,42203,FU
30243,42203,FU
30244,42203,FU
30245,42203,FU
30246,42203,FU
30247,42203,YMG
30248,42203,YMG
30249,42203,YMG
30250,42203,YMG
30251,42203,YMG
30252,42204,FU
30253,42204,FU
30254,42204,FU
30255,42204,FU
30256,42204,FU
30257,42204,YMG
30258,42204,YMG
30259,42204,YMG
30260,42204,YMG
30261,42204,YMG
30262,42205,FU
30263,42205,FU
30264,42205,FU
30265,42205,FU
30266,42205,FU
30267,42205,YMG
30268,42205,YMG
30269,42205,YMG
30270,42205,YMG
30271,42205,YMG
30272,47968,BME
30273,47968,BME
30274,47968,BME
30275,47968,BME
30276,47968,BME
30277,47968,BST
30278,47968,BST
30279,47968,BST
30280,47968,BST
30281,47968,BST
30282,47969,BME
30283,47969,BME
30284,47969,BME
30285,47969,BME
30286,47969,BME
30287,47969,BST
30288,47969,BST
30289,47969,BST
30290,47969,BST
30291,47969,BST
30292,48030,GE
30293,48030,GE
30294,48030,GE
30295,48030,GE
30296,48030,GE
30297,48030,T69
30298,48030,T69
30299,48030,T69
30300,48030,T69
30301,48030,T69
30302,48031,GE
30303,48031,GE
30304,48031,GE
30305,48031,GE
30306,48031,GE
30307,48031,T69
30308,48031,T69
30309,48031,T69
30310,48031,T69
30311,48031,T69
30312,48032,GE
30313,48032,GE
30314,48032,GE
30315,48032,GE
30316,48032,GE
30317,48032,T69
30318,48032,T69
30319,48032,T69
30320,48032,T69
30321,48032,T69
30322,42161,KGM
30323,42161,KGM
30324,42161,KGM
30325,42161,KGM
30326,42161,KGM
30327,42161,LFO
30328,42161,LFO
30329,42161,LFO
30330,42161,LFO
30331,42161,LFO
30332,42125,105
30333,42125,105
30334,42125,105
30335,42125,105
30336,42125,105
30337,42125,INF
30338,42125,INF
30339,42125,INF
30340,42125,INF
30341,42125,INF
30342,42126,105
30343,42126,105
30344,42126,105
30345,42126,105
30346,42126,105
30347,42126,INF
30348,42126,INF
30349,42126,INF
30350,42126,INF
30351,42126,INF
30352,42127,105
30353,42127,105
30354,42127,105
30355,42127,105
30356,42127,105
30357,42127,INF
30358,42127,INF
30359,42127,INF
30360,42127,INF
30361,42127,INF
30362,47770,NU
30363,47770,NU
30364,47770,NU
30365,47770,NU
30366,47770,NU
30367,47770,DWG
30368,47770,DWG
30369,47770,DWG
30370,47770,DWG
30371,47770,DWG
30372,47771,NU
30373,47771,NU
30374,47771,NU
30375,47771,NU
30376,47771,NU
30377,47771,DWG
30378,47771,DWG
30379,47771,DWG
30380,47771,DWG
30381,47771,DWG
30382,47772,NU
30383,47772,NU
30384,47772,NU
30385,47772,NU
30386,47772,NU
30387,47772,DWG
30388,47772,DWG
30389,47772,DWG
30390,47772,DWG
30391,47772,DWG
30392,47828,FA
30393,47828,FA
30394,47828,FA
30395,47828,FA
30396,47828,FA
30397,47828,GFN
30398,47828,GFN
30399,47828,GFN
30400,47828,GFN
30401,47828,GFN
30402,47829,FA
30403,47829,FA
30404,47829,FA
30405,47829,FA
30406,47829,FA
30407,47829,GFN
30408,47829,GFN
30409,47829,GFN
