PlayerID,Patch,Agent,count
11232.0,2,sova,10
11232.0,2,viper,3
11232.0,2,sage,2
11232.0,2,skye,2
11232.0,3,sova,10
11232.0,3,raze,2
11232.0,3,skye,1
11233.0,2,skye,6
11233.0,2,raze,5
11233.0,2,killjoy,3
11233.0,2,jett,2
11233.0,2,breach,1
11233.0,3,skye,5
11233.0,3,raze,3
11233.0,3,breach,3
11233.0,3,killjoy,2
11235.0,2,sova,7
11235.0,2,reyna,1
11235.0,2,viper,1
11235.0,3,jett,2
11235.0,3,killjoy,1
11235.0,3,breach,1
11235.0,3,raze,1
11236.0,2,raze,5
11236.0,2,phoenix,2
11236.0,2,cypher,1
11236.0,2,viper,1
11236.0,3,skye,2
11236.0,3,jett,1
11236.0,3,raze,1
11236.0,3,sage,1
11239.0,2,sova,9
11239.0,3,skye,6
11239.0,3,sova,1
11239.0,3,astra,1
11240.0,2,astra,5
11240.0,2,viper,4
11240.0,3,astra,4
11240.0,3,viper,3
11240.0,3,raze,1
11241.0,2,jett,5
11241.0,2,sage,3
11241.0,2,reyna,1
11242.0,2,killjoy,8
11242.0,2,sage,1
11242.0,3,cypher,2
11242.0,3,killjoy,2
11242.0,3,astra,1
11242.0,3,omen,1
11242.0,3,viper,1
11245.0,3,jett,4
11245.0,3,sage,1
11248.0,2,sova,4
11248.0,2,killjoy,1
11248.0,3,sova,3
11248.0,3,breach,1
11248.0,3,sage,1
11249.0,2,killjoy,4
11249.0,2,omen,1
11249.0,3,viper,4
11249.0,3,cypher,1
11250.0,2,sage,1
11250.0,2,raze,1
11250.0,2,reyna,1
11250.0,2,jett,1
11250.0,2,astra,1
11252.0,2,omen,3
11252.0,2,reyna,1
11252.0,2,sage,1
11253.0,2,omen,4
11253.0,2,astra,3
11253.0,2,viper,3
11254.0,2,killjoy,7
11254.0,2,cypher,2
11254.0,2,sage,1
11254.0,3,killjoy,4
11254.0,3,cypher,3
11254.0,3,viper,1
11255.0,2,sova,8
11255.0,2,breach,1
11255.0,2,skye,1
11256.0,2,jett,4
11256.0,2,raze,3
11256.0,2,phoenix,2
11256.0,3,jett,7
11256.0,3,skye,1
11257.0,3,reyna,2
11257.0,3,viper,2
11257.0,3,raze,1
11259.0,3,astra,3
11259.0,3,reyna,2
11259.0,3,viper,1
11262.0,3,astra,4
11262.0,3,viper,1
11262.0,3,sage,1
11262.0,3,raze,1
11304.0,2,jett,2
11305.0,2,sage,1
11305.0,2,sova,1
11309.0,2,killjoy,2
11310.0,2,sage,1
11310.0,2,sova,1
11313.0,2,jett,2
11316.0,3,killjoy,3
11316.0,3,brimstone,1
11316.0,3,cypher,1
11322.0,2,jett,1
11329.0,2,sova,2
11330.0,2,viper,5
11330.0,2,cypher,3
11330.0,2,killjoy,2
11330.0,2,brimstone,1
11330.0,2,omen,1
11331.0,2,jett,2
11331.0,2,viper,2
11332.0,2,skye,3
11332.0,2,raze,2
11332.0,2,phoenix,1
11332.0,2,reyna,1
11336.0,2,raze,2
11338.0,2,breach,2
11339.0,2,cypher,1
11339.0,2,killjoy,1
11340.0,2,astra,1
11340.0,2,sova,1
11342.0,2,sage,2
11342.0,2,jett,1
11342.0,2,sova,1
11343.0,2,breach,1
11343.0,2,cypher,1
11343.0,3,skye,1
11343.0,3,sova,1
11345.0,3,viper,1
11345.0,3,brimstone,1
11347.0,3,jett,1
11347.0,3,skye,1
11367.0,2,jett,2
11367.0,3,jett,3
11367.0,3,killjoy,2
11367.0,3,cypher,1
11367.0,3,reyna,1
11391.0,2,sova,1
11405.0,2,sova,1
11418.0,3,sage,5
11418.0,3,raze,4
11418.0,3,jett,4
11426.0,2,killjoy,1
11452.0,3,jett,2
11452.0,3,skye,1
11475.0,2,sova,1
11476.0,2,omen,1
11477.0,2,reyna,1
11495.0,3,breach,3
11495.0,3,jett,1
11495.0,3,sage,1
11510.0,2,cypher,2
11511.0,2,raze,1
11511.0,2,sage,1
11521.0,2,omen,2
11521.0,2,breach,1
11522.0,2,sova,2
11523.0,2,jett,2
11524.0,2,killjoy,1
11524.0,2,phoenix,1
11524.0,2,reyna,1
11525.0,2,cypher,1
11525.0,2,killjoy,1
11526.0,2,jett,10
11526.0,2,raze,1
11527.0,2,reyna,5
11527.0,2,raze,3
11527.0,2,breach,1
11527.0,2,jett,1
11528.0,2,omen,9
11528.0,2,phoenix,1
11528.0,3,reyna,3
11528.0,3,phoenix,1
11528.0,3,raze,1
11529.0,2,sova,9
11536.0,2,omen,2
11536.0,3,astra,15
11536.0,3,viper,2
11538.0,2,sova,2
11538.0,2,omen,1
11544.0,2,omen,1
11555.0,2,jett,1
11555.0,3,skye,14
11558.0,2,sova,4
11558.0,2,sage,1
11558.0,2,skye,1
11558.0,3,sova,11
11558.0,3,skye,2
11558.0,3,killjoy,2
11558.0,3,sage,1
11560.0,3,skye,2
11560.0,3,sova,1
11565.0,2,raze,1
11567.0,2,raze,1
11568.0,2,omen,1
11569.0,2,cypher,1
11570.0,2,jett,1
11578.0,2,killjoy,1
11578.0,3,jett,3
11578.0,3,sage,3
11578.0,3,cypher,2
11578.0,3,phoenix,1
11578.0,3,reyna,1
11578.0,3,sova,1
11584.0,2,raze,1
11585.0,2,killjoy,1
11586.0,2,jett,1
11587.0,2,sage,1
11588.0,2,omen,1
11594.0,2,raze,1
11594.0,2,skye,1
11595.0,2,killjoy,1
11596.0,2,raze,1
11597.0,2,omen,1
11597.0,2,sage,1
11598.0,2,phoenix,1
11598.0,2,sage,1
11600.0,2,jett,6
11600.0,2,skye,1
11611.0,2,jett,1
11612.0,2,jett,4
11612.0,2,killjoy,1
11612.0,3,cypher,2
11612.0,3,killjoy,1
11628.0,2,sova,20
11628.0,2,killjoy,5
11628.0,2,sage,4
11628.0,2,jett,2
11628.0,2,breach,1
11628.0,3,sova,17
11628.0,3,raze,2
11628.0,3,sage,2
11628.0,3,killjoy,1
11628.0,3,brimstone,1
11628.0,3,jett,1
11628.0,3,reyna,1
11630.0,2,cypher,2
11630.0,2,killjoy,1
11666.0,2,raze,1
11687.0,2,cypher,2
11687.0,2,omen,1
11695.0,3,jett,1
11696.0,3,astra,1
11697.0,3,jett,2
11704.0,2,killjoy,1
11704.0,3,sova,9
11704.0,3,viper,1
11705.0,3,astra,3
11705.0,3,raze,1
11705.0,3,viper,1
11713.0,2,jett,1
11732.0,3,jett,1
11737.0,3,jett,5
11739.0,3,jett,1
11783.0,2,killjoy,1
11784.0,2,omen,1
11785.0,2,jett,1
11786.0,2,sova,1
11787.0,2,reyna,1
11813.0,2,killjoy,2
11813.0,2,omen,2
11813.0,3,killjoy,2
11813.0,3,sage,1
11821.0,2,omen,2
11822.0,2,brimstone,1
11822.0,2,raze,1
11824.0,2,reyna,1
11824.0,2,sova,1
11829.0,3,killjoy,2
11830.0,3,jett,2
11833.0,2,skye,3
11833.0,2,omen,2
11833.0,3,skye,2
11833.0,3,brimstone,1
11833.0,3,sage,1
11834.0,2,jett,2
11834.0,2,phoenix,1
11834.0,2,raze,1
11836.0,2,killjoy,4
11836.0,2,cypher,1
11836.0,3,viper,2
11836.0,3,cypher,2
11837.0,2,astra,3
11837.0,2,jett,2
11837.0,3,jett,2
11837.0,3,breach,1
11837.0,3,brimstone,1
11839.0,3,sage,1
11841.0,2,raze,3
11841.0,2,jett,2
11841.0,2,omen,2
11841.0,2,reyna,1
11843.0,2,jett,1
11843.0,3,killjoy,1
11843.0,3,sage,1
11845.0,2,jett,1
11846.0,2,cypher,1
11847.0,2,reyna,1
11848.0,2,omen,1
11850.0,2,phoenix,2
11850.0,2,reyna,1
11851.0,2,omen,7
11851.0,2,jett,5
11851.0,2,sage,3
11851.0,2,astra,2
11851.0,2,brimstone,1
11857.0,3,cypher,2
11857.0,3,viper,1
11868.0,2,jett,4
11868.0,2,phoenix,3
11868.0,2,breach,1
11868.0,2,skye,1
11871.0,2,omen,2
11871.0,2,sage,1
11871.0,3,astra,5
11871.0,3,omen,2
11871.0,3,reyna,1
11874.0,2,raze,1
11874.0,2,reyna,1
11881.0,3,reyna,1
11882.0,2,jett,1
11885.0,3,cypher,1
11885.0,3,sage,1
11886.0,3,reyna,2
11888.0,3,raze,8
11889.0,3,sova,2
11895.0,3,raze,3
11901.0,2,killjoy,5
11901.0,2,breach,3
11901.0,2,viper,3
11901.0,2,omen,2
11901.0,2,skye,1
11901.0,3,viper,6
11901.0,3,killjoy,3
11902.0,2,jett,7
11902.0,2,sage,3
11902.0,2,raze,2
11902.0,3,sage,4
11902.0,3,killjoy,4
11902.0,3,jett,3
11902.0,3,viper,3
11902.0,3,raze,1
11906.0,3,raze,16
11906.0,3,sova,5
11906.0,3,sage,5
11906.0,3,breach,3
11906.0,3,skye,1
11913.0,2,omen,2
11920.0,2,killjoy,1
11920.0,2,omen,1
11920.0,3,jett,2
11920.0,3,killjoy,2
11920.0,3,cypher,1
11920.0,3,raze,1
11921.0,2,raze,6
11921.0,2,reyna,4
11921.0,2,jett,3
11921.0,3,jett,5
11921.0,3,raze,1
11942.0,3,viper,1
11942.0,3,sage,1
11943.0,3,astra,1
11943.0,3,sage,1
11944.0,3,sova,5
11945.0,3,reyna,3
11945.0,3,killjoy,1
11945.0,3,raze,1
11947.0,2,jett,3
11947.0,2,sova,2
11947.0,2,sage,2
11947.0,2,raze,1
11947.0,3,sage,10
11947.0,3,sova,7
11947.0,3,skye,5
11947.0,3,kayo,2
11948.0,2,raze,5
11948.0,2,jett,3
11948.0,3,jett,28
11948.0,3,raze,3
11948.0,3,sage,1
11949.0,2,omen,5
11949.0,2,astra,2
11949.0,2,viper,1
11949.0,3,viper,18
11949.0,3,astra,10
11949.0,3,omen,9
11954.0,2,sova,4
11954.0,2,raze,2
11954.0,2,phoenix,1
11954.0,3,sova,14
11954.0,3,raze,3
11955.0,2,raze,6
11955.0,2,breach,3
11955.0,2,skye,1
11955.0,3,jett,2
11955.0,3,raze,2
11956.0,2,jett,10
11956.0,2,sage,2
11956.0,2,phoenix,1
11956.0,3,jett,11
11956.0,3,phoenix,1
11957.0,2,astra,6
11957.0,2,viper,1
11957.0,3,astra,14
11957.0,3,viper,3
11958.0,2,cypher,6
11958.0,2,sage,1
11958.0,3,killjoy,8
11958.0,3,sage,3
11958.0,3,cypher,3
11958.0,3,viper,3
11959.0,2,jett,2
11959.0,2,phoenix,1
11959.0,3,skye,5
11959.0,3,phoenix,5
11959.0,3,sage,4
11959.0,3,killjoy,3
11960.0,3,sova,8
11960.0,3,skye,1
11961.0,2,sage,1
11961.0,2,raze,1
11962.0,2,sage,1
11962.0,2,jett,1
11963.0,2,astra,1
11963.0,2,killjoy,1
11964.0,3,killjoy,6
11964.0,3,raze,6
11964.0,3,cypher,3
11964.0,3,viper,2
11966.0,2,sova,5
11966.0,2,breach,3
11966.0,3,sova,11
11966.0,3,sage,3
11966.0,3,killjoy,1
11968.0,2,sova,5
11968.0,2,breach,2
11968.0,2,skye,2
11968.0,3,sova,7
11968.0,3,skye,4
11968.0,3,breach,1
11969.0,2,reyna,4
11969.0,2,sage,3
11969.0,2,brimstone,2
11970.0,2,killjoy,1
11970.0,2,sova,1
11971.0,2,phoenix,1
11971.0,2,reyna,1
11971.0,3,jett,7
11973.0,3,killjoy,1
11973.0,3,viper,1
11976.0,2,killjoy,8
11976.0,2,cypher,1
11977.0,2,phoenix,1
11977.0,2,reyna,1
11978.0,2,skye,6
11978.0,2,raze,2
11978.0,2,sage,1
11978.0,3,skye,9
11978.0,3,sova,7
11978.0,3,breach,1
11979.0,2,astra,5
11979.0,2,omen,2
11979.0,2,brimstone,1
11979.0,2,viper,1
11980.0,2,raze,5
11980.0,2,jett,4
11980.0,3,jett,14
11980.0,3,raze,3
11999.0,2,jett,2
12000.0,2,sova,7
12000.0,2,sage,1
12000.0,3,sova,17
12000.0,3,viper,7
12000.0,3,astra,5
12000.0,3,sage,4
12001.0,2,omen,2
12014.0,2,sage,2
12015.0,2,omen,1
12015.0,2,viper,1
12016.0,2,killjoy,2
12018.0,2,sova,1
12018.0,2,skye,1
12027.0,3,astra,2
12030.0,2,skye,1
12030.0,2,raze,1
12064.0,3,viper,3
12068.0,3,sova,2
12068.0,3,sage,1
12074.0,2,omen,2
12075.0,2,astra,8
12075.0,3,astra,20
12075.0,3,omen,2
12075.0,3,brimstone,1
12075.0,3,cypher,1
12075.0,3,viper,1
12080.0,1,cypher,2
12080.0,2,astra,1
12080.0,2,brimstone,1
12080.0,2,cypher,1
12080.0,2,killjoy,1
12080.0,3,omen,2
12085.0,2,killjoy,2
12086.0,2,raze,2
12091.0,3,breach,1
12091.0,3,sage,1
12093.0,3,jett,2
12098.0,1,jett,2
12098.0,1,sova,2
12098.0,2,jett,23
12098.0,2,raze,3
12098.0,2,phoenix,2
12098.0,2,skye,1
12098.0,2,sage,1
12098.0,3,sage,3
12098.0,3,skye,1
12098.0,3,jett,1
12103.0,2,phoenix,1
12103.0,2,reyna,1
12103.0,3,jett,5
12103.0,3,reyna,3
12103.0,3,phoenix,1
12103.0,3,raze,1
12111.0,2,brimstone,5
12111.0,2,omen,3
12111.0,2,sage,1
12117.0,2,sova,4
12117.0,3,sova,1
12117.0,3,sage,1
12124.0,2,raze,1
12124.0,2,reyna,1
12124.0,2,viper,1
12124.0,2,yoru,1
12124.0,3,raze,1
12124.0,3,yoru,1
12125.0,2,killjoy,2
12125.0,2,omen,2
12125.0,3,viper,1
12125.0,3,killjoy,1
12142.0,2,killjoy,4
12142.0,2,sage,4
12142.0,2,breach,1
12143.0,3,sova,5
12143.0,3,skye,1
12145.0,3,astra,2
12147.0,2,sage,8
12147.0,2,jett,2
12155.0,2,raze,4
12155.0,2,astra,1
12155.0,3,sova,4
12155.0,3,breach,3
12171.0,2,astra,2
12171.0,2,omen,2
12174.0,2,killjoy,1
12193.0,2,raze,2
12207.0,1,reyna,2
12207.0,1,omen,1
12207.0,2,sova,6
12207.0,2,phoenix,5
12207.0,2,sage,3
12207.0,2,raze,2
12207.0,2,breach,1
12207.0,3,sova,5
12207.0,3,killjoy,3
12207.0,3,sage,3
12207.0,3,skye,3
12207.0,3,phoenix,1
12207.0,3,reyna,1
12214.0,3,killjoy,8
12214.0,3,yoru,2
12214.0,3,jett,2
12214.0,3,sova,2
12214.0,3,brimstone,1
12214.0,3,cypher,1
12214.0,3,phoenix,1
12216.0,3,jett,8
12216.0,3,raze,3
12216.0,3,killjoy,2
12226.0,2,omen,2
12226.0,3,killjoy,4
12226.0,3,cypher,3
12226.0,3,viper,1
12226.0,3,astra,1
12226.0,3,breach,1
12252.0,2,sova,5
12252.0,2,sage,1
12253.0,2,killjoy,4
12253.0,2,brimstone,1
12253.0,2,cypher,1
12254.0,2,skye,3
12254.0,2,sage,2
12254.0,2,breach,1
12282.0,2,sage,1
12282.0,2,sova,1
12283.0,2,omen,2
12284.0,2,killjoy,2
12289.0,2,raze,3
12289.0,3,skye,5
12289.0,3,kayo,1
12290.0,2,killjoy,2
12290.0,2,cypher,1
12291.0,2,astra,3
12291.0,3,astra,3
12291.0,3,cypher,1
12292.0,2,jett,3
12292.0,3,jett,6
12293.0,2,sage,2
12293.0,2,sova,1
12293.0,3,sova,4
12297.0,2,killjoy,9
12297.0,2,brimstone,3
12297.0,2,sage,3
12297.0,2,cypher,2
12297.0,3,cypher,2
12297.0,3,sage,2
12297.0,3,killjoy,1
12312.0,3,killjoy,1
12320.0,2,killjoy,5
12320.0,2,cypher,4
12320.0,2,sova,1
12320.0,3,sage,1
12320.0,3,omen,1
12320.0,3,brimstone,1
12323.0,2,cypher,7
12323.0,2,killjoy,2
12323.0,2,sova,1
12323.0,3,viper,22
12323.0,3,cypher,11
12323.0,3,killjoy,9
12352.0,2,killjoy,1
12353.0,2,sova,1
12354.0,3,jett,2
12354.0,3,sage,1
12354.0,3,raze,1
12354.0,3,phoenix,1
12360.0,2,killjoy,1
12360.0,3,killjoy,2
12360.0,3,sage,2
12360.0,3,cypher,1
12361.0,2,sova,1
12361.0,3,jett,4
12361.0,3,skye,1
12362.0,2,reyna,1
12363.0,3,sova,4
12363.0,3,skye,1
12364.0,2,omen,1
12364.0,3,omen,3
12364.0,3,viper,2
12365.0,2,omen,7
12365.0,2,raze,1
12365.0,2,phoenix,1
12365.0,2,reyna,1
12365.0,2,viper,1
12365.0,2,sage,1
12365.0,3,jett,3
12365.0,3,astra,2
12365.0,3,brimstone,2
12365.0,3,skye,2
12365.0,3,raze,1
12385.0,2,omen,2
12387.0,3,omen,1
12388.0,3,sage,1
12390.0,3,sova,1
12391.0,2,omen,3
12392.0,3,sage,1
12393.0,3,sage,1
12393.0,3,skye,1
12394.0,2,breach,5
12399.0,2,omen,2
12400.0,2,sova,1
12400.0,2,phoenix,1
12401.0,2,jett,2
12402.0,2,cypher,2
12403.0,2,sova,1
12403.0,2,sage,1
12410.0,2,cypher,2
12411.0,2,sage,1
12411.0,2,raze,1
12412.0,2,jett,2
12413.0,2,omen,2
12414.0,2,breach,1
12414.0,2,raze,1
12433.0,2,omen,3
12433.0,2,astra,2
12468.0,2,jett,2
12469.0,3,sage,1
12469.0,3,killjoy,1
12474.0,3,viper,1
12474.0,3,sova,1
12474.0,3,skye,1
12474.0,3,jett,1
12475.0,3,sova,1
12475.0,3,killjoy,1
12478.0,2,sova,2
12478.0,3,sova,2
12485.0,3,sova,1
12485.0,3,skye,1
12524.0,3,viper,1
12524.0,3,killjoy,1
12528.0,3,jett,11
12529.0,2,raze,2
12575.0,3,jett,2
12579.0,3,astra,4
12579.0,3,viper,3
12579.0,3,killjoy,1
12584.0,2,sage,1
12584.0,2,killjoy,1
12593.0,3,viper,1
12593.0,3,killjoy,1
12593.0,3,cypher,1
12598.0,3,sova,1
12600.0,2,sage,1
12600.0,2,breach,1
12606.0,3,breach,2
12606.0,3,sova,2
12606.0,3,viper,1
12611.0,2,skye,5
12611.0,3,skye,3
12623.0,3,sova,6
12623.0,3,sage,1
12629.0,2,jett,1
12629.0,3,jett,1
12649.0,2,astra,2
12651.0,2,jett,2
12655.0,3,jett,4
12655.0,3,sage,1
12666.0,3,jett,8
12666.0,3,skye,4
12666.0,3,sage,3
12666.0,3,viper,1
12666.0,3,breach,1
12672.0,3,chamber,2
12672.0,3,astra,1
12672.0,3,reyna,1
12672.0,3,viper,1
12673.0,3,breach,1
12673.0,3,sage,1
12676.0,3,raze,2
12676.0,3,jett,1
12701.0,2,jett,2
12702.0,3,jett,11
12702.0,3,sage,2
12703.0,2,breach,1
12703.0,2,sage,1
12703.0,3,sova,1
12703.0,3,sage,1
12707.0,3,astra,2
12749.0,3,sage,1
12749.0,3,cypher,1
12810.0,3,raze,4
12810.0,3,jett,3
12810.0,3,skye,2
12810.0,3,sage,1
12812.0,3,viper,2
12868.0,2,sova,1
12872.0,3,jett,6
12872.0,3,astra,3
12872.0,3,viper,1
12873.0,2,jett,2
12873.0,3,jett,1
12874.0,2,reyna,2
12875.0,2,sage,1
12875.0,2,sova,1
12876.0,2,omen,2
12877.0,2,cypher,2
12878.0,2,sova,3
12878.0,3,sova,11
12879.0,2,killjoy,2
12879.0,2,cypher,1
12879.0,3,sova,1
12880.0,2,jett,1
12880.0,3,jett,10
12880.0,3,raze,1
12891.0,2,sova,3
12891.0,2,omen,2
12892.0,2,omen,4
12892.0,2,killjoy,3
12899.0,2,phoenix,2
12899.0,3,phoenix,2
12900.0,2,jett,1
12900.0,2,raze,1
12900.0,3,jett,1
12900.0,3,raze,1
12901.0,2,cypher,1
12901.0,2,killjoy,1
12901.0,3,cypher,2
12902.0,2,sova,2
12902.0,3,sova,2
12903.0,2,jett,3
12904.0,2,sova,3
12904.0,3,sova,24
12904.0,3,astra,14
12904.0,3,sage,6
12904.0,3,breach,2
12904.0,3,skye,2
12905.0,2,raze,2
12905.0,2,jett,1
12905.0,2,reyna,1
12906.0,2,killjoy,2
12906.0,2,cypher,1
12906.0,2,sage,1
12907.0,2,cypher,1
12907.0,3,jett,7
12910.0,3,jett,1
12911.0,2,sova,4
12911.0,2,sage,1
12911.0,3,kayo,3
12911.0,3,sova,3
12911.0,3,astra,1
12911.0,3,skye,1
12912.0,2,cypher,1
12912.0,3,cypher,1
12918.0,3,astra,4
12918.0,3,viper,2
12918.0,3,cypher,1
12919.0,2,astra,1
12919.0,3,astra,3
12919.0,3,cypher,2
12919.0,3,jett,1
12919.0,3,skye,1
12921.0,2,skye,1
12922.0,2,omen,1
12932.0,2,cypher,18
12932.0,2,sova,6
12932.0,2,killjoy,2
12932.0,2,reyna,2
12932.0,2,sage,1
12932.0,3,sova,19
12932.0,3,cypher,9
12932.0,3,killjoy,6
12932.0,3,sage,3
12932.0,3,viper,1
12933.0,2,astra,1
12933.0,2,sova,1
12933.0,3,jett,1
12934.0,2,breach,2
12937.0,2,breach,3
12937.0,2,skye,2
12937.0,3,skye,1
12938.0,2,killjoy,3
12939.0,2,sova,3
12939.0,3,sova,2
12939.0,3,sage,1
12940.0,2,jett,2
12940.0,2,phoenix,1
12940.0,3,jett,3
12940.0,3,skye,2
12941.0,2,raze,2
12941.0,2,jett,1
12947.0,2,omen,2
12947.0,2,reyna,1
12947.0,3,jett,55
12947.0,3,raze,2
12947.0,3,sage,1
12947.0,3,skye,1
12947.0,3,sova,1
12955.0,3,sova,3
12955.0,3,viper,1
12964.0,2,phoenix,2
12964.0,2,raze,1
12968.0,3,jett,3
12968.0,3,astra,2
12976.0,3,astra,2
12979.0,2,cypher,1
12979.0,3,skye,9
12979.0,3,sage,1
12980.0,2,raze,1
12980.0,3,raze,6
12980.0,3,jett,4
12981.0,2,astra,2
12981.0,2,omen,2
12981.0,3,astra,5
12982.0,2,jett,2
12987.0,3,sage,3
12987.0,3,cypher,1
12987.0,3,skye,1
12993.0,2,jett,4
12994.0,3,sage,2
12994.0,3,skye,2
12998.0,3,jett,1
12998.0,3,raze,1
12999.0,3,sova,2
13001.0,3,astra,1
13001.0,3,viper,1
13002.0,3,sova,6
13002.0,3,sage,1
13002.0,3,reyna,1
13013.0,3,jett,2
13015.0,3,viper,2
13023.0,2,breach,1
13024.0,2,killjoy,1
13024.0,2,sage,1
13024.0,3,viper,2
13024.0,3,sage,1
13024.0,3,killjoy,1
13031.0,3,skye,2
13032.0,2,killjoy,2
13032.0,2,omen,2
13039.0,2,jett,5
13039.0,2,raze,4
13039.0,3,jett,20
13043.0,2,jett,4
13043.0,2,raze,2
13043.0,3,jett,5
13043.0,3,sova,2
13043.0,3,raze,1
13043.0,3,breach,1
13047.0,2,omen,1
13057.0,1,jett,9
13057.0,1,raze,2
13057.0,2,jett,2
13057.0,3,jett,12
13057.0,3,raze,1
13058.0,2,breach,2
13064.0,3,jett,13
13064.0,3,reyna,1
13066.0,2,sova,1
13070.0,2,omen,1
13070.0,2,reyna,1
13072.0,2,phoenix,1
13072.0,2,cypher,1
13073.0,2,jett,1
13073.0,2,sage,1
13074.0,2,jett,1
13074.0,2,phoenix,1
13076.0,2,omen,1
13077.0,2,phoenix,1
13078.0,2,omen,2
13078.0,2,jett,1
13079.0,2,killjoy,1
13080.0,2,sage,1
13084.0,2,sage,1
13092.0,2,reyna,5
13092.0,2,sage,2
13092.0,2,killjoy,2
13093.0,3,raze,3
13093.0,3,reyna,2
13100.0,2,reyna,1
13100.0,2,cypher,1
13101.0,2,omen,2
13102.0,3,raze,3
13102.0,3,sage,3
13102.0,3,skye,3
13104.0,3,sova,8
13104.0,3,breach,1
13105.0,3,killjoy,4
13105.0,3,cypher,3
13105.0,3,viper,1
13106.0,2,viper,6
13107.0,2,sova,3
13107.0,2,jett,1
13167.0,3,cypher,1
13174.0,3,killjoy,2
13181.0,3,sova,2
13181.0,3,skye,1
13184.0,2,sova,2
13184.0,3,sova,1
13184.0,3,sage,1
13196.0,3,sova,3
13200.0,2,sova,1
13201.0,2,omen,1
13203.0,2,sova,1
13204.0,2,cypher,1
13205.0,2,jett,1
13206.0,2,brimstone,1
13207.0,2,breach,1
13213.0,2,killjoy,1
13214.0,2,raze,1
13215.0,2,reyna,1
13216.0,2,brimstone,1
13217.0,2,sova,1
13218.0,2,omen,1
13218.0,2,astra,1
13218.0,3,cypher,4
13218.0,3,viper,4
13218.0,3,killjoy,2
13218.0,3,sova,2
13218.0,3,skye,1
13219.0,2,killjoy,1
13219.0,2,cypher,1
13219.0,3,killjoy,17
13219.0,3,sage,3
13219.0,3,viper,3
13219.0,3,cypher,1
13220.0,2,jett,2
13220.0,3,astra,15
13220.0,3,jett,8
13220.0,3,raze,1
13221.0,2,phoenix,1
13221.0,3,jett,14
13221.0,3,reyna,8
13221.0,3,raze,3
13221.0,3,kayo,1
13221.0,3,phoenix,1
13222.0,2,sova,2
13222.0,3,sova,16
13222.0,3,breach,4
13222.0,3,sage,3
13222.0,3,skye,1
13223.0,2,sage,1
13223.0,3,viper,4
13223.0,3,omen,3
13223.0,3,astra,3
13224.0,2,jett,1
13225.0,2,sage,1
13226.0,2,sova,1
13227.0,2,raze,1
13228.0,2,omen,1
13229.0,2,jett,5
13229.0,2,reyna,3
13229.0,2,raze,1
13230.0,2,sova,8
13230.0,2,killjoy,1
13231.0,2,astra,6
13231.0,2,brimstone,1
13231.0,2,omen,1
13231.0,2,viper,1
13232.0,2,raze,1
13232.0,3,jett,7
13232.0,3,raze,3
13233.0,2,raze,1
13233.0,2,reyna,1
13234.0,2,cypher,2
13235.0,3,viper,5
13235.0,3,cypher,2
13235.0,3,skye,2
13236.0,2,cypher,2
13251.0,2,omen,2
13258.0,2,reyna,1
13258.0,2,raze,1
13272.0,3,astra,8
13272.0,3,viper,1
13318.0,2,astra,2
13334.0,2,killjoy,1
13335.0,2,jett,1
13336.0,2,reyna,1
13337.0,2,sova,1
13348.0,3,viper,1
13348.0,3,killjoy,1
13395.0,2,sova,1
13395.0,2,brimstone,1
13403.0,3,breach,1
13403.0,3,sova,1
13412.0,3,sage,1
13412.0,3,skye,1
13413.0,3,sova,2
13415.0,3,killjoy,1
13415.0,3,astra,1
13427.0,2,killjoy,2
13427.0,2,viper,2
13429.0,3,killjoy,1
13429.0,3,skye,1
13430.0,3,jett,2
13431.0,3,sova,2
13432.0,3,cypher,1
13432.0,3,sage,1
13433.0,3,viper,2
13439.0,2,raze,3
13439.0,2,jett,2
13439.0,3,jett,8
13439.0,3,killjoy,3
13439.0,3,raze,1
13440.0,2,sova,5
13441.0,2,omen,4
13441.0,2,reyna,1
13443.0,3,viper,5
13443.0,3,cypher,3
13443.0,3,reyna,3
13445.0,3,astra,1
13445.0,3,viper,1
13475.0,2,cypher,3
13475.0,2,viper,2
13545.0,3,astra,1
13545.0,3,omen,1
13602.0,3,skye,4
13602.0,3,jett,3
13602.0,3,raze,2
13615.0,2,cypher,1
13651.0,3,sova,3
13654.0,3,sage,1
13674.0,2,reyna,1
13674.0,2,sage,1
13676.0,1,raze,1
13730.0,2,raze,5
13730.0,2,sage,1
13730.0,3,raze,2
13730.0,3,sage,2
13730.0,3,sova,2
13730.0,3,skye,1
13731.0,2,astra,3
13731.0,2,omen,2
13731.0,2,viper,1
13731.0,3,viper,4
13731.0,3,astra,2
13731.0,3,omen,1
13732.0,2,jett,5
13732.0,2,phoenix,1
13756.0,2,omen,2
13757.0,3,sage,1
13757.0,3,sova,1
13766.0,3,sova,30
13766.0,3,sage,2
13766.0,3,reyna,2
13766.0,3,breach,1
13766.0,3,skye,1
13768.0,2,reyna,1
13769.0,2,breach,1
13770.0,2,jett,1
13771.0,2,raze,1
13772.0,2,sage,1
13778.0,2,viper,4
13778.0,2,omen,3
13778.0,2,astra,2
13778.0,2,brimstone,1
13779.0,2,reyna,1
13780.0,2,jett,1
13781.0,3,jett,2
13784.0,2,jett,4
13784.0,2,sage,2
13784.0,3,jett,12
13785.0,2,raze,3
13786.0,2,sova,3
13787.0,2,sova,3
